; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065206784,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1537232419,"CurrentTimeLocal","Mon Sep 17 18:00:19 2018","Hostname","nid01799","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 5.7e-05
; "Time_ContextDestroy [ms]", 2.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","double",1,"radix357",2187,0,0,10,34,"Success",0.005512,2.854782,1.922738,0.002707,0.240041,0.123529,0.005361,0.525618,5.680942,34992,0,34992,1.0858245877e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",2187,0,0,11,34,"Success",0.005483,2.940273,1.893911,0.002681,0.282151,0.095707,0.005993,0.5343,5.761211,34992,0,34992,1.0858245877e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,0,61,"Warmup",0.005271,2.234063,1.559029,0.003109,0.36382,0.159599,0.006169,0.544225,4.875761,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,1,61,"Warmup",0.005444,2.538308,1.474953,0.003051,1.468603,0.119445,0.004943,0.522377,6.137635,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,2,61,"Success",0.006496,2.588766,1.476231,0.003042,0.375473,0.157804,0.007482,0.557023,5.172881,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,3,61,"Success",0.005558,2.52621,1.566842,0.003066,0.363442,0.124519,0.00507,0.528305,5.12364,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,4,61,"Success",0.00544,2.549495,1.477731,0.003132,0.367423,0.185381,0.006346,0.547514,5.143017,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,5,61,"Success",0.005502,2.589381,1.471004,0.00318,0.369966,0.118409,0.005808,0.532163,5.095901,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,6,61,"Success",0.006025,2.528334,1.502761,0.003313,0.33928,0.121065,0.006254,0.534381,5.041956,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,7,61,"Success",0.005388,2.594694,1.472849,0.003178,0.379828,0.11706,0.005129,0.526123,5.104819,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,8,61,"Success",0.005529,2.532998,1.569182,0.003092,0.358875,0.117673,0.005396,0.524895,5.118088,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,9,61,"Success",0.005573,2.62639,1.475568,0.003096,0.35365,0.115847,0.006229,0.539192,5.126,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,10,61,"Success",0.00536,2.513005,1.566847,0.003119,0.375345,0.12119,0.00562,0.526294,5.117272,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",2401,0,0,11,61,"Success",0.005449,2.561631,1.476356,0.0031,0.340069,0.112054,0.005405,0.551002,5.055497,38416,0,38416,8.4943180537e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,0,50,"Warmup",0.005414,1.807749,1.042467,0.003854,0.237773,0.08526,0.008344,0.246447,3.437938,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,1,50,"Warmup",0.005428,1.996001,1.041888,0.004075,0.239947,0.091923,0.008213,0.238081,3.626148,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,2,50,"Success",0.00544,1.992104,1.139007,0.00397,0.243563,0.0843,0.008734,0.24673,3.724591,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,3,50,"Success",0.005527,2.076852,1.058217,0.003945,0.261218,0.072622,0.00816,0.237814,3.724797,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,4,50,"Success",0.005457,2.029392,1.042157,0.003935,11.168516,8.424672,0.019525,0.245468,22.939722,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,5,50,"Success",0.005433,2.19985,1.337722,0.004512,0.275179,0.073044,0.00808,0.232843,4.137188,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,6,50,"Success",0.00549,2.180809,1.337784,0.004524,0.308041,0.099558,0.007313,0.234811,4.17895,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,7,50,"Success",0.005522,2.020079,1.144717,0.003831,0.254074,0.085865,0.008075,0.2351,3.757737,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,8,50,"Success",0.005508,2.064782,1.096025,0.004146,0.237949,0.08225,0.007994,0.237999,3.737201,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,9,50,"Success",0.005395,2.04813,1.044922,0.003928,0.254873,0.075764,0.008631,0.229672,3.671829,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,10,50,"Success",0.005457,2.018785,1.041415,0.003994,0.252479,0.084027,0.008228,0.234955,3.649795,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",3125,0,0,11,50,"Success",0.005362,2.013376,1.040775,0.003889,0.252421,0.084268,0.007765,0.234949,3.643263,50000,0,50000,9.1542917708e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,0,35,"Warmup",0.005585,2.786564,1.697619,0.012897,0.27143,0.103889,0.013833,0.540891,5.433219,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,1,35,"Warmup",0.005491,3.059707,1.743962,0.009386,0.260054,0.110342,0.013828,0.533514,5.736875,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,2,35,"Success",0.005464,2.983981,1.776154,0.012003,0.302178,0.126321,0.014485,0.542548,5.763875,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,3,35,"Success",0.005437,3.041743,1.687851,0.0103,0.283662,0.097638,0.01403,0.549443,5.690806,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,4,35,"Success",0.005486,3.093683,1.755067,0.01019,0.282704,0.136964,0.013888,0.535115,5.833742,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,5,35,"Success",0.005506,2.991948,1.780326,0.009035,0.253506,0.126566,0.015004,0.539825,5.722271,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,6,35,"Success",0.005456,2.993751,1.721303,0.010546,0.281524,0.104495,0.01453,0.557515,5.68974,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,7,35,"Success",0.005511,3.244391,1.677339,0.01026,0.277144,0.138689,0.015827,0.554491,5.924138,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,8,35,"Success",0.005374,2.990675,1.773576,0.01041,0.261655,0.102618,0.014387,0.551134,5.710507,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,9,35,"Success",0.005634,3.088881,1.687018,0.010163,0.295194,0.135779,0.015515,0.536276,5.774975,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,10,35,"Success",0.005408,3.050208,1.681306,0.01108,0.263105,0.139754,0.023711,0.542329,5.71747,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",6561,0,0,11,35,"Success",0.005617,3.001185,1.741891,0.010393,0.263681,0.117105,0.014348,0.533321,5.688145,104976,0,104976,1.0802086283e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,0,51,"Warmup",0.005455,2.182439,1.393115,0.023597,0.259262,0.108309,0.035271,0.324395,4.332471,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,1,51,"Warmup",0.005395,2.486597,1.316371,0.020881,0.246872,0.087657,0.033095,0.31978,4.517288,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,2,51,"Success",0.005559,2.405892,1.31427,0.021297,0.246912,0.105905,0.032141,0.33289,4.465446,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,3,51,"Success",0.005609,2.386961,1.422639,0.020189,0.238088,0.112307,0.034946,0.328892,4.550184,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,4,51,"Success",0.005558,2.458836,1.314135,0.021161,0.258823,0.088521,0.03296,0.319646,4.500305,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,5,51,"Success",0.005471,2.380311,1.314889,0.020757,0.256155,0.108534,0.043178,0.317901,4.447689,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,6,51,"Success",0.005472,2.414759,1.362686,0.021062,0.251926,0.087495,0.03318,0.320564,4.497655,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,7,51,"Success",0.005462,2.398887,1.311415,0.020645,0.262978,0.089747,0.033084,0.316405,4.439239,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,8,51,"Success",0.00554,2.390241,1.417117,0.020268,0.247732,0.106105,0.034956,0.332481,4.554933,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,9,51,"Success",0.005527,2.456113,1.316692,0.020906,0.274665,0.089081,0.032798,0.318225,4.51458,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,10,51,"Success",0.005638,2.395347,1.314738,0.021238,0.258018,0.109023,0.045061,0.3289,4.480545,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",15625,0,0,11,51,"Success",0.00555,2.388469,1.41081,0.020908,0.261992,0.088917,0.03277,0.315454,4.525349,250000,0,250000,9.2905073973e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,0,62,"Warmup",0.005121,3.91362,2.354277,0.032401,0.406323,0.173741,0.036009,0.829604,7.751688,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,1,62,"Warmup",0.005692,4.263535,2.352329,0.023662,0.461233,0.181473,0.035684,0.824239,8.148403,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,2,62,"Success",0.005647,4.209606,2.373943,0.022801,0.418104,0.173693,0.035413,0.828686,8.068504,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,3,62,"Success",0.005662,4.223683,2.369295,0.022811,0.38675,0.172199,0.03465,0.822144,8.037801,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,4,62,"Success",0.005639,4.22143,2.357035,0.022829,0.43415,0.186131,0.035819,0.858061,8.121629,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,5,62,"Success",0.005671,4.223871,2.369447,0.024103,0.399597,0.180931,0.035009,0.826667,8.065852,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,6,62,"Success",0.005746,4.211034,2.368357,0.022804,0.432201,0.21196,0.035997,0.831761,8.120479,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,7,62,"Success",0.005822,4.164572,2.417873,0.02295,0.426061,0.232613,0.035089,0.829053,8.134647,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,8,62,"Success",0.00577,4.333167,2.355613,0.023056,0.423781,0.172266,0.03583,0.829229,8.179222,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,9,62,"Success",0.005666,4.21286,2.402028,0.02274,0.388533,0.179237,0.034659,0.831113,8.0774,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,10,62,"Success",0.005845,4.183816,2.367458,0.022746,0.428483,0.172573,0.035001,0.827089,8.043522,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",16807,0,0,11,62,"Success",0.005837,4.242918,2.359549,0.022473,0.449777,0.177242,0.0359,0.853163,8.147376,268912,0,268912,1.0700454861e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,0,36,"Warmup",0.003865,4.396855,2.573828,0.043217,0.390359,0.147125,0.040468,0.724341,8.320598,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,1,36,"Warmup",0.005394,4.498024,2.48195,0.026771,0.409036,0.14202,0.041636,0.71389,8.319445,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,2,36,"Success",0.005374,4.579889,2.493766,0.028424,0.406252,0.147974,0.040975,0.728046,8.431196,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,3,36,"Success",0.005449,4.602784,2.482806,0.027167,0.334371,0.152061,0.040526,0.734494,8.38028,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,4,36,"Success",0.005502,4.576695,2.493774,0.026482,0.35984,0.148817,0.041576,0.731891,8.385245,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,5,36,"Success",0.00551,4.561654,2.488117,0.030859,0.36772,0.183687,0.040102,0.72031,8.398587,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,6,36,"Success",0.005486,4.617636,2.565916,0.027308,0.354728,0.153974,0.039981,0.747893,8.51965,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,7,36,"Success",0.005363,4.630327,2.630049,0.026453,0.348491,0.142812,0.040933,0.713674,8.538674,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,8,36,"Success",0.005378,4.657794,2.571106,0.028557,0.367925,0.147413,0.040526,0.726028,8.545256,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,9,36,"Success",0.005595,4.778165,2.492985,0.027116,0.393924,0.140942,0.040077,0.713987,8.59355,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,10,36,"Success",0.00555,4.745922,2.486543,0.027142,0.425443,0.149142,0.040306,0.716029,8.596628,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",19683,0,0,11,36,"Success",0.005497,4.751649,2.545985,0.026687,0.372298,0.171263,0.041325,0.721446,8.636733,314928,0,314928,1.3870378696e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,0,37,"Warmup",0.003974,14.519631,11.87473,0.136989,0.965177,0.610194,0.130579,0.469848,28.711654,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,1,37,"Warmup",0.005575,14.85984,11.959213,0.075722,0.88961,0.627313,0.131231,0.463408,29.012479,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,2,37,"Success",0.005675,14.888445,11.859215,0.074305,0.880356,0.613053,0.130426,0.473102,28.925496,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,3,37,"Success",0.00556,14.733982,11.85733,0.075917,0.852344,0.625775,0.130402,0.46243,28.74423,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,4,37,"Success",0.005559,15.02529,12.051971,0.074196,0.89638,0.61328,0.130301,0.467687,29.265235,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,5,37,"Success",0.005638,14.886397,12.35714,0.076223,0.911242,0.609554,0.130021,0.467375,29.444233,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,6,37,"Success",0.005609,15.166029,12.304148,0.074821,0.863713,0.63004,0.131016,0.465406,29.641364,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,7,37,"Success",0.00555,14.922614,11.857251,0.074443,0.876364,0.612443,0.130292,0.46969,28.949186,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,8,37,"Success",0.005606,15.031452,11.99988,0.075473,0.888001,0.610003,0.130682,0.462786,29.204574,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,9,37,"Success",0.005584,14.95615,11.848803,0.075121,0.867836,0.611383,0.129863,0.472122,28.967428,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,10,37,"Success",0.005584,14.893047,12.219991,0.075485,0.917469,0.61194,0.131217,0.471907,29.327212,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",59049,0,0,11,37,"Success",0.006433,14.799826,12.120981,0.075567,0.879568,0.610036,0.130583,0.489966,29.113786,944784,0,944784,1.5182034702e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,0,52,"Warmup",0.005171,6.600648,4.026888,0.106259,0.774538,0.509363,0.164348,0.477501,12.665268,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,1,52,"Warmup",0.00564,6.899643,4.017683,0.097464,0.757476,0.509342,0.163279,0.453793,12.905015,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,2,52,"Success",0.005536,6.811255,4.003902,0.097957,0.769057,0.510987,0.162754,0.488428,12.850348,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,3,52,"Success",0.005454,6.924075,4.053663,0.097369,0.695481,0.510829,0.163935,0.459925,12.91137,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,4,52,"Success",0.005549,6.886235,4.014289,0.098159,0.686297,0.509997,0.163551,0.469403,12.834028,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,5,52,"Success",0.005586,6.921033,4.023305,0.097937,0.689308,0.508646,0.164667,0.46338,12.874397,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,6,52,"Success",0.005428,6.902483,4.07342,0.09809,0.684005,0.509332,0.171882,0.461314,12.906465,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,7,52,"Success",0.0055,6.965228,4.016449,0.098216,0.723066,0.514857,0.164492,0.461782,12.950091,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,8,52,"Success",0.005433,6.902368,4.017412,0.097672,0.685486,0.536264,0.164239,0.451748,12.861094,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,9,52,"Success",0.005627,6.901135,4.015422,0.095496,0.699433,0.514518,0.162887,0.455903,12.851005,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,10,52,"Success",0.005618,6.910084,4.019727,0.097483,0.684059,0.53982,0.165032,0.446265,12.868645,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",78125,0,0,11,52,"Success",0.005483,6.897265,4.008655,0.095957,0.823634,0.508393,0.163658,0.458528,12.962281,1250000,0,1250000,9.7256031371e-17,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,0,63,"Warmup",0.004278,68.302193,55.503352,0.289794,1.315886,0.979819,0.245616,1.468424,128.110024,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,1,63,"Warmup",0.004238,69.951228,55.207643,0.151304,1.364187,0.964134,0.247341,1.492537,129.383216,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,2,63,"Success",0.004141,68.937402,55.050383,0.154871,1.2246,0.986055,0.246521,1.468992,128.073564,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,3,63,"Success",0.004263,68.447729,56.344003,0.149405,1.281952,0.960162,0.246359,1.470633,128.905259,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,4,63,"Success",0.004053,69.119746,55.279413,0.15208,1.26112,0.961016,0.246686,1.481655,128.506345,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,5,63,"Success",0.004122,69.405742,55.03445,0.151476,1.320511,0.977691,0.246624,1.459144,128.600372,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,6,63,"Success",0.003998,69.308623,55.326885,0.151777,1.258091,0.960929,0.246136,1.488074,128.745155,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,7,63,"Success",0.005106,68.952463,56.091333,0.15086,1.258201,0.979934,0.245862,1.459911,129.144161,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,8,63,"Success",0.004069,69.080797,55.3244,0.156461,1.344817,0.957683,0.246082,1.481958,128.596832,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,9,63,"Success",0.004287,69.127531,55.332425,0.151758,1.281272,0.958849,0.261789,1.470594,128.589119,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,10,63,"Success",0.004221,69.177572,55.043435,0.15129,1.259265,0.966916,0.246918,1.465566,128.315729,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",117649,0,0,11,63,"Success",0.00406,68.45991,55.127934,0.151783,1.27125,0.96322,0.24621,1.478749,127.703737,1882384,0,1882384,1.09033346e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,0,38,"Warmup",0.00359,23.528635,16.228055,0.415839,2.539448,1.822402,0.381415,0.524985,45.444945,2834352,0,2834352,1.6901862671e-16,0
"Fftw","Inplace","Complex","double",1,"radix357",177147,0,0,1,38,"Warmup",0.017845,23.700639,15.813761,0.2098,2.169987,1.848578,0.380059,0.511965,44.653286,2834352,0,2834352,1.6901862671e-16,0
